bhsf,bhtoc
1801.5255633205393,1901.2401486376218
1898.0684227731508,1597.5812048011862
2134.1394013157815,2442.8586573486145
3390.6208674951163,4267.198505458609
6323.709847448603,8837.423686031647
14873.20737359269,24906.646801463696
13932.440155317025,20947.093314127513
10515.389573827544,15353.2397809088
6696.312880103589,14189.791312392888
3214.7465902035883,7162.66157102965
2588.5451438066707,3766.645386030255
2437.337194805522,2353.634350781251
1887.5608300991116,1644.6292718155646
1471.494667999172,1560.9177704152917
1896.7768518801868,1630.590728003569
2683.162804425795,2685.957173782216
5355.870341101031,4274.660529080761
12053.030009849474,9641.083330992404
13072.400554026632,12623.958589064801
7935.575548673683,15878.291258902505
7716.343146699555,17098.176676255487
4048.5840653263294,8817.505564466974
2885.3944842493433,4152.435835528346
2584.7241940451713,2433.5935211639667
2175.28785924539,1708.3478736579482
1979.7823109098335,1475.1950173887085
1461.3618163826295,1464.0084076289486
2393.2282777881883,2837.1263224571667
4695.482837259519,4020.658397051448
9018.669633137748,11073.092688966468
14483.41927293073,29334.135243019147
19498.358980488145,27515.414247176814
15464.888566166814,22955.2338766685
8348.83507400005,12009.696088351158
4439.664420573218,5184.304731705857
3823.785873980545,3210.4392889630944
2993.347195571958,2278.954478150659
2621.2341461915794,1858.6732739655388
2562.2709996650465,2052.995318752486
3016.7344946776693,2955.221064906397
5301.086002786549,4805.833522885907
11940.073890005615,8563.36697235434
14318.727056417792,15350.64944646493
14354.307368219495,21833.71897656986
12070.906172125597,16481.647102952662
6546.593047295457,10838.77926134364
4300.629988162028,4597.279684854414
3482.450886346034,2695.6328249446497
2869.3330692877644,1810.846598191989
2850.2640693998583,1423.9547551342025
2691.555883633634,1465.1803041738378
3993.1625160914,2648.257974997191
12568.281023612726,9305.205526779691
12868.303112532503,11850.211059192376
7015.569533544796,11280.167631207536
10366.2161706359,15381.46443974661
12355.456389020108,21934.192836847702
6672.245725959969,15766.025333113974
3830.106639272172,6058.92908932671
3144.919308440253,3083.900165766309
2944.770729723842,2061.9527581723423
2834.6204610936757,1761.4629934094658
3838.054348620189,2737.333388704102
7693.863874715022,4980.022492187814
11802.408340645787,6410.3534263239935
17397.317188833098,8473.707847300242
21006.719756791634,20288.983914304165
19894.38338361201,17726.76113822842
7588.73637003121,13268.75316516837
4506.587702980503,6989.05605767522
3764.436827464131,3363.4818142458544
2927.3997899495916,2182.027369800822
2880.5754863840866,1582.943148700687
2141.2654198579253,1271.3801548040965
1719.2056321753776,1248.8651917849213
1831.1483674091,1975.6756902849268
4544.052777576584,3940.370043690225
5887.224013474077,5523.892536310986
11739.505990322239,12436.797345463354
13331.713447579667,17791.19304279453
13934.506052949968,18334.00214123471
5795.520228513838,11576.080597880999
3345.1899181485605,4535.794573783519
2723.6394282832507,2520.0384607908068
2458.991163970585,1659.2933054694577
1982.2794452994417,1230.686508035633
2144.7891312214697,1207.6545456957363
2586.3749473504677,2572.8514913113586
6923.362715240155,8729.664555330004
15781.706328949462,10096.304871732407
14813.62465518577,12702.33479690588
10675.366509956886,13899.552587279006
12865.383111393103,17923.42507690256
7533.926595179367,19147.941277636965
4475.739004631727,8419.813385712094
3638.911717049476,3785.512051752156
2877.2545929387584,2296.773351203448
2982.1587860299564,2074.8203339174474
3948.0679511497283,3131.510022054137
7228.775691481627,5831.90370006973
7841.204088459062,8988.52965628055
10186.563607376018,14792.72497220566
5546.132185803532,12581.81786043949
7675.803442632416,13791.38100880003
8061.813014637151,15771.952632129185
3755.308232283004,6562.644751691142
3022.4170148700314,3301.4485020162024
2400.4150319666783,2139.9144542240424
1996.191135248346,1588.477193275974
1949.2580638982026,1265.6599321063609
2413.265582498605,1716.5517030324584
5059.753733211463,3884.6624608623033
9068.146537463072,7126.674949600045
13202.329343385649,15019.28006606202
9103.081444603542,15778.840783499447
11489.930963753226,23406.937505451562
14992.808331308734,19967.363185215687
5769.94707902265,12759.519908244096
3654.135719664017,5092.70967945135
3105.7423148153766,3128.8642076059773
2366.185128942117,1978.4630051877036
2126.1644864518375,1380.1296322754904
2667.87292370063,2396.970272707753
3708.315310931682,5098.705502004363
10289.4385251212,10201.689288270005
17534.288895861584,18774.12597801292
15333.330947864213,18767.219353723747
6393.463220012412,16516.061816735535
6331.130664677152,11080.595648897006
3698.5812939852985,5941.570847013258
3621.8311226553706,3701.495198309842
2718.899793251243,2373.7298281068306
2213.8245253142436,1481.444297019864
1910.9248939322056,1345.5935247318369
1621.211459377315,1602.7041986576478
4121.808202580634,3697.120588407782
6404.656821901324,6134.079428947265
4710.6153722085855,9700.202963549036
10444.332265232473,14133.715723881724
5290.094581000116,13250.866272174959
7967.275928535307,15472.357797671146
4336.258305362002,9718.296699372615
3297.628119675529,4664.1482851693545
2467.604888307988,2766.3253959537583
2179.6847342646415,1811.4580390397696
1768.1692127739489,1411.4304111585168
1960.7757509324165,1794.007900067188
2515.3133041114793,3019.293650286051
7628.780036344913,8436.555824643605
10432.800306689516,11684.685329568283
3879.285749097746,14310.919676760686
3710.6748386585095,19741.87908162925
5007.49124637856,17088.283227483957
3108.985225419818,10031.080747594988
2048.835703655365,4534.0030456782
2189.2436316847816,2626.0288367519806
2026.3956933705053,1720.9233286540998
1895.3894597880721,1469.041359729204
1468.141573842418,1491.4095032054308
2238.1282655506748,3055.184000482049
6087.672146739994,6636.689499152784
3765.7362802277576,6324.332804728514
4060.775895299851,8750.311397760779
5637.60318368389,11819.633912891188
6621.615896533689,13490.295045770072
4059.5502760224367,11206.317142246491
2462.659828869766,4967.462892206269
1880.7973595145722,2645.6677107623805
1593.103620975524,1699.135126528151
1310.3072585608086,1210.5650891152998
978.3475191005543,1300.4239097461693
1016.2640487738843,1727.8452823502741
3132.3051491461,1995.737815955279
6417.187011759495,8876.318338257006
13219.901651033897,10811.848714225482
4796.262319853573,9304.586966929717
2663.08246792041,6969.224181150179
1605.8351164884375,3449.22956829392
1397.2937424763634,1980.6901044675856
1182.117094044331,1248.4796449599019
1215.6957144791122,1027.3679240989115
1078.613922448133,962.7784524528945
1217.4431791843558,1261.5946612693217
1907.8477880422142,2341.044121692737
5437.324054807685,3674.134216514103
4040.8672925307555,4277.063497138681
4579.8240476723895,10653.842612018674
3348.3108544218326,11780.018159972742
2555.7865215855177,10795.522692073257
1580.0998883076172,5229.050480136707
1434.6126648288339,2482.5483096675594
1163.5199138710232,1445.0483795719567
1102.259593676448,1112.8062721767574
942.652601361337,899.7851159770631
781.0263674033594,951.3070345553837
1520.4401539898329,2191.782660423146
5658.374843818483,5945.209467360261
5389.55059223193,6898.1720735200715
6366.894281429224,16073.294445502184
7644.502795959572,17287.778423823875
5209.339302629942,17066.307432482226
2331.6445681087043,6983.480360812562
1603.6446290899303,3120.3434233877933
1397.1667425573307,1887.227071456766
1263.6699619865326,1406.2556573036
1217.9465165378497,1120.5222024745804
1378.9407151508617,1523.8618856589183
3835.1120952618567,3490.0241716286955
8416.57977398391,7641.359589936763
5088.878688126151,6204.067806117899
3606.87942897207,7609.924679736763
6120.507917770902,13301.03197777601
6179.881711623957,15848.941237080055
4000.9341750871263,7903.250016502591
2339.749880360984,3558.950809218886
1813.7326228012475,2090.777939558634
1559.585939338153,1413.5035412505615
1246.5577123050853,1102.1967846296457
977.0508840180084,1388.195383359508
1296.798117741168,1871.9042233867845
4720.918311106175,2772.234835022978
5787.349182170812,6345.9894892058055
11797.645658013282,12907.627500877557
13770.110344758126,21107.345159944638
11609.445767143516,19749.326075737852
5501.342952699251,11166.435951712563
3362.906417309695,4972.779258630323
2690.9555522716837,2618.3929062139055
2292.3665086124106,1726.2263953467216
1937.9709025742854,1272.5433029000606
1635.7421114472218,1281.0827998847194
4084.3034171311347,3421.1151430931677
4532.565664179061,3534.538415227373
