,retirobaixo,tresmarias,queimado,sobradinho,itaparica,peixeangelical,serradamesa,tucurui,pamx,xingo,canabrava,saosalvador,estreito,lajeado
308,241.59,5759.98331104209,480.1077896960045,20523.73317002524,10346.89835452188,2564.4364221193614,12388.812437945093,37353.05233008252,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
309,241.59,4846.818745990247,488.036384402551,17075.023197895254,9644.28823684814,2741.0,11149.127579680697,30432.135148836547,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
310,241.59,4249.833465628945,557.0,15487.193070866602,10156.304017309736,2741.0,11751.077269768051,37656.08739834526,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
311,241.59,5915.573826884604,557.0,19903.73477581126,10782.0,2741.0,14418.200770525198,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
312,241.59,8481.695381773432,557.0,30418.66356260624,10782.0,2741.0,18892.586909068385,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
313,241.59,9931.73014184907,557.0,34116.0,10782.0,2741.0,22249.89427769916,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
314,241.59,12166.17244500895,557.0,34116.0,10782.0,2741.0,26964.299360361,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
315,241.59,14557.70702043548,557.0,34116.0,10782.0,2741.0,30121.62660236213,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
316,241.59,14884.138512448326,557.0,34116.0,10782.0,2741.0,29807.36205296553,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
317,241.59,14539.107553282483,557.0,34116.0,10782.0,2741.0,29072.680198698545,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
318,241.59,13981.545449744195,557.0,33930.33938823981,10782.0,2741.0,27977.632965965568,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
319,241.59,13285.425155562334,557.0,32547.032276346144,10782.0,2741.0,26676.58241321197,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
320,241.59,12593.847313949242,557.0,30382.139070136727,10782.0,2741.0,25354.863171069923,48963.79564093974,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
321,241.59,11873.689143126589,557.0,28500.954590547484,10782.0,2741.0,24117.48095269735,47952.91772295528,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
322,241.59,12148.673334995972,557.0,26502.64570745391,10782.0,2741.0,23281.63241785773,44720.30829513825,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
323,241.59,14513.47016300706,557.0,32425.13627700557,10782.0,2741.0,23799.77465322742,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
324,241.59,15170.270846241618,557.0,34116.0,10782.0,2741.0,25005.53990180708,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
325,241.59,15902.379956690504,557.0,34116.0,10782.0,2741.0,29009.42554188949,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
326,241.59,16310.86632874165,557.0,34116.0,10782.0,2741.0,30663.9789176778,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
327,241.59,16158.58459127562,557.0,34116.0,10782.0,2741.0,32493.56335208553,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
328,241.59,15655.453866026848,557.0,34116.0,10782.0,2741.0,32858.32791147502,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
329,241.59,14971.244879792515,557.0,33299.30785081783,10782.0,2741.0,32031.251594100133,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
330,241.59,14249.141055322158,557.0,31466.907045268454,10782.0,2741.0,30994.970856021904,50210.26837783912,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
331,241.59,13343.514022042797,556.5495656866019,29537.485683452924,10782.0,2741.0,29609.606593490586,46555.085393010646,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
332,241.59,12605.15560627063,548.0472405512559,26808.646302413443,10782.0,2741.0,28280.01928492599,40369.90785502806,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
333,241.59,12075.14691462329,555.4011103695746,25010.81007162588,10782.0,2741.0,27114.22850071251,34874.978024087504,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
334,241.59,11574.945077488705,547.0060941764739,24189.36285405404,10782.0,2741.0,26089.599954868336,32473.84503487531,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
335,241.59,11470.787143086853,557.0,23350.39141478024,10782.0,2741.0,26076.50041116213,33000.8496209146,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
336,241.59,12384.582033331464,557.0,27521.57456473081,10782.0,2741.0,32864.54769233645,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
337,241.59,12555.188269112932,557.0,31530.413800556307,10782.0,2741.0,34730.17548915307,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
338,241.59,13546.459444695503,557.0,34116.0,10782.0,2741.0,36888.03663105047,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
339,241.59,13273.212242129885,557.0,34116.0,10782.0,2741.0,37185.97047060584,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
340,241.59,12569.28974523726,555.5515551330318,32377.937136156976,10782.0,2741.0,36338.12460284993,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
341,241.59,11688.813548957629,542.7193391144599,30133.4688090562,10782.0,2741.0,35301.52263292545,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
342,241.59,10667.060054623516,518.5560607198813,27288.109451343706,10713.06189808565,2741.0,33980.82845345687,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
343,241.59,9613.61014643966,478.5054456917233,24063.578392799973,10292.75594633501,2649.812499018691,32554.59890887929,45918.0895489192,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
344,235.03899264094093,8558.950548488936,429.5915235438277,20661.02566438424,9616.174351276464,2456.8846209758167,31059.51464728862,39199.65815312223,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
345,241.59,7750.987608234447,405.7016284782638,17224.769026982547,8885.330996505147,2569.060653603375,29829.278615283867,32225.23983867714,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
346,241.59,7757.486636395524,490.988475448585,15975.205253034734,10017.0160108521,2741.0,29430.378228130787,28618.76768434194,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
347,241.59,7825.636010282643,533.6577189736121,17765.695117564646,10782.0,2741.0,29022.12307279724,31016.728714001303,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
348,241.59,9668.68093690725,557.0,21201.332098082254,10782.0,2741.0,31524.682245997818,45572.180347485,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
349,241.59,11486.268479941808,557.0,30617.799476150954,10782.0,2741.0,36354.09266890781,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
350,241.59,14077.806044030518,557.0,34116.0,10782.0,2741.0,41529.74078991424,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
351,241.59,14163.73333827612,557.0,34116.0,10782.0,2741.0,43599.83805546904,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
352,241.59,13655.59870852255,557.0,34116.0,10782.0,2741.0,43490.13866237179,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
353,241.59,12927.761499319044,551.9221569374954,33472.97185081783,10782.0,2741.0,42820.75733902984,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
354,241.59,12047.591361296236,530.2949399941141,31570.665764092035,10782.0,2741.0,41792.90219192562,50167.413977839125,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
355,241.59,11074.349930219643,495.4397584789448,28915.93981900682,10782.0,2741.0,40538.8260549413,45023.03176577528,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
356,241.59,10195.557497433989,451.5167036690957,25815.31398854554,10538.70635452188,2741.0,39086.69381326491,38033.41094212898,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
357,241.59,9315.529618827975,411.42380726835,22393.239844485648,10015.952855724892,2741.0,37860.78365728515,30479.430363313597,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
358,241.59,9364.659919020463,429.3081356673819,19658.447183164808,9776.504957386074,2741.0,37505.2414135946,26638.03618184424,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
359,241.59,11375.787473407689,512.5558949777549,25276.50020808681,10782.0,2741.0,38708.44806257742,35554.89181110937,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
360,241.59,15720.608802966392,557.0,34116.0,10782.0,2741.0,40964.6153059705,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
361,241.59,19528.0,557.0,34116.0,10782.0,2741.0,43798.46529288521,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
362,241.59,19528.0,557.0,34116.0,10782.0,2741.0,45413.92088840455,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
363,241.59,19528.0,557.0,34116.0,10782.0,2741.0,45648.81097873802,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
364,241.59,19528.0,557.0,34116.0,10782.0,2741.0,45680.96176967813,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
365,241.59,19094.207220331307,549.3301569374954,33402.98785081783,10782.0,2741.0,44691.34896553006,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
366,241.59,18398.05308756644,527.7439124286907,31504.54735253172,10782.0,2741.0,43431.65104540141,46623.89077783912,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
367,241.59,17512.12056929653,492.92476542093294,28950.283937497108,10782.0,2741.0,42077.10522940525,40458.3157711014,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
368,241.59,16569.73705516043,446.4393918096807,25885.15159284514,10582.77035452188,2741.0,40636.17076797272,32851.38171096705,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
369,241.59,15561.9578261868,401.0212673199087,22410.388616308945,9992.546332279322,2738.756151283401,39182.71810485182,24110.256682269355,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
370,241.59,15027.37882127293,361.9006081331511,19732.213314471384,9872.637598524208,2741.0,37964.96090977065,16725.118048053464,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
371,241.59,15211.83064689866,397.2988137065748,18674.0471717792,10782.0,2741.0,37753.50126510004,12163.852819634169,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
372,241.59,17590.874964109265,487.91311101992505,22964.153343734688,10782.0,2741.0,38470.3162515496,17138.4260231854,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
373,241.59,19528.0,557.0,31244.86164293625,10782.0,2741.0,39645.1451682397,37119.58970557171,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
374,241.59,19528.0,557.0,34116.0,10782.0,2741.0,42004.30199717525,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
375,241.59,19528.0,557.0,34116.0,10782.0,2741.0,41922.70856856756,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
376,241.59,19159.60424433131,557.0,34089.434736156974,10782.0,2741.0,41204.64649106626,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
377,241.59,18555.756520872448,544.1461569374954,32700.195256714644,10782.0,2741.0,40135.17458038708,48646.272022908975,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
378,241.59,17700.370985607813,519.9613708769773,30468.13909852805,10782.0,2741.0,38824.19525376515,42656.25012285699,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
379,241.59,16789.32134237866,482.5704201691612,27412.82266294061,10698.70743644221,2740.878099018691,37360.7159942372,35011.42531286228,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
380,241.59,15918.664176814527,443.979520490354,23996.79613798931,10020.732724519248,2640.3061573623386,35873.83257143416,27015.991614420254,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
381,241.59,15273.575367769892,444.1092939409048,21347.292461536563,10037.29108831337,2741.0,34768.60813673214,19160.114484743783,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
382,241.59,15413.203373892224,464.5222393001792,20946.88644579385,10782.0,2741.0,34017.96266239863,13988.362933126593,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
383,241.59,18937.220512819047,557.0,23550.04376981612,10782.0,2741.0,35482.00120687382,15876.15031912534,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
384,241.59,19528.0,557.0,33227.409098332166,10782.0,2741.0,37022.86632864202,43659.506103119,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
385,241.59,19528.0,557.0,34116.0,10782.0,2741.0,38604.45042508936,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
386,241.59,19528.0,557.0,34116.0,10782.0,2741.0,38628.50559623491,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
387,241.59,19010.74297435363,557.0,33467.25172274807,10782.0,2741.0,38147.55166257215,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
388,241.59,18233.98965014224,555.5515551330318,31835.50247063353,10782.0,2741.0,37252.74793254586,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
389,241.59,17373.62158144534,540.1273391144599,29544.945061128,10782.0,2741.0,36082.1007535985,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
390,241.59,16379.625872505494,510.6458279566857,26644.993337750435,10635.38829808565,2741.0,34713.91363683024,47336.345177839125,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
391,241.59,15399.43710865117,470.69792859347695,23411.718393969964,10202.22374454802,2708.737299018691,33224.01445782651,41939.61431108028,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
392,241.59,14423.207365075212,419.27617208136087,19974.5916345546,9474.731349320304,2556.660422119361,31687.858928069567,34787.35567961379,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
393,241.59,13459.16834530454,387.4104329388014,16194.90998941013,8472.562361261818,2352.112174699507,30132.32665682505,26455.88755766241,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
394,241.59,12659.636518956368,376.82595291293126,13277.14619125096,7896.783206476354,2741.0,29072.01726809733,19603.83209152623,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
395,241.59,11702.739326286675,366.61597304478073,10836.786351519677,8113.540725020242,2741.0,28326.713979607783,13963.288410355988,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
396,241.59,13473.63190902336,548.3614275533037,15082.364388353852,10782.0,2741.0,32959.233536439715,38762.10978481463,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
397,241.59,16411.54369199419,557.0,29586.74876532691,10782.0,2741.0,37029.08489677629,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
398,241.59,16709.52485006833,557.0,34116.0,10782.0,2741.0,37913.62302174057,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
399,241.59,16196.040008179954,557.0,34116.0,10782.0,2741.0,38065.64133962895,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
400,241.59,15516.02409757153,557.0,32918.973936156974,10782.0,2741.0,37551.29087770442,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
401,241.59,14606.716480691568,531.1861569374954,30738.7306140404,10782.0,2741.0,36571.85335439825,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
402,241.59,13754.350272049423,512.5465224520492,27894.05933172264,10702.34829808565,2741.0,35336.370903134135,47459.55157783912,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
403,241.59,12753.389797844178,477.9311558538678,24705.72991145905,10351.75373396776,2741.0,33930.44859653014,41516.45202293579,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
404,241.59,11692.285440084575,447.1675223339543,21065.818679632976,9469.805796573,2668.9387944892715,32407.563143256622,33952.50113956972,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
405,241.59,11276.119943956626,444.59930442474734,17701.96702543981,8759.647892938567,2741.0,31257.779523770645,29096.122008286533,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
406,241.59,11756.396530565986,509.07525017826265,19693.100238285708,10782.0,2741.0,30978.60821485267,29347.847544128694,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
407,241.59,13240.36278221473,554.2826249577556,25519.294786381062,10782.0,2741.0,31963.97181041405,40958.68692731158,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
408,241.59,16521.93854459849,557.0,33905.4196823771,10782.0,2741.0,32792.61866346441,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
409,241.59,19528.0,557.0,34116.0,10782.0,2741.0,33857.50922048719,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
410,241.59,19528.0,557.0,34116.0,10782.0,2741.0,35675.637207633095,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
411,241.59,19528.0,557.0,34116.0,10782.0,2741.0,37234.20413855105,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
412,241.59,19528.0,550.1947551330318,34116.0,10782.0,2741.0,37114.811013308565,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
413,241.59,19140.86322033131,552.9926965499571,33662.18785081783,10782.0,2741.0,36372.12136337679,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
414,241.59,18503.50887321855,550.0971477894761,32083.43500185784,10782.0,2741.0,35305.87242578583,48924.63637783912,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
415,241.59,17737.855653920687,514.9417052552501,29734.1731232144,10782.0,2741.0,34017.884100534684,44018.37620813261,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
416,241.59,16841.584385295293,473.3668771855824,26806.350977780923,10751.25035452188,2741.0,32600.99037353728,37708.93395802886,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
417,241.59,17017.19168520639,462.5934276211448,24772.87501610249,10782.0,2741.0,32042.76865412408,32030.291728207503,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
418,241.59,17961.161065535933,501.1114348391654,26095.43489062313,10782.0,2741.0,32213.477663701386,30946.2231313486,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
419,241.59,19528.0,532.9901871473025,31568.702120804377,10782.0,2741.0,32602.815837077465,42137.510431456496,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
420,241.59,19528.0,557.0,34116.0,10782.0,2741.0,33586.265852664495,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
421,241.59,19528.0,557.0,34116.0,10782.0,2741.0,40662.67161520604,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
422,241.59,19528.0,557.0,34116.0,10782.0,2741.0,44290.94424904211,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
423,241.59,19528.0,557.0,34116.0,10782.0,2741.0,45037.21986791927,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
424,241.59,19528.0,557.0,34116.0,10782.0,2741.0,44922.88606023192,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
425,241.59,19270.46322033131,557.0,33846.219850817826,10782.0,2741.0,44170.52611638322,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
426,241.59,18830.965796873912,551.360804631245,32272.37645996242,10782.0,2741.0,43118.22246191278,47906.84437783912,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
427,241.59,18195.79020901053,529.5768544917345,30082.584680099942,10782.0,2741.0,41871.58161788734,42336.13314627912,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
428,241.59,17407.286178204842,495.57684472668,27219.19790843381,10782.0,2741.0,40540.08812281743,35512.64816420122,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
429,241.59,17038.204130770508,479.2869190936626,24558.97754921818,10782.0,2741.0,39627.82913642521,29105.91297266013,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
430,241.59,17728.135806261384,481.4792587224388,23937.39235326564,10782.0,2741.0,38824.23729803419,25765.105167105878,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
431,241.59,19528.0,556.3581686406698,25069.76901096389,10782.0,2741.0,39064.556547270855,27858.500114066068,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
432,241.59,19528.0,557.0,33240.9879671696,10782.0,2741.0,39276.83614827976,42043.64904283135,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
433,241.59,19528.0,557.0,34116.0,10782.0,2741.0,40272.46408166239,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
434,241.59,19528.0,557.0,34116.0,10782.0,2741.0,41474.27649732117,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
435,241.59,19528.0,557.0,34116.0,10782.0,2741.0,41916.63653656352,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
436,241.59,19483.69064433131,557.0,34116.0,10782.0,2741.0,41391.42770621481,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
437,241.59,19247.010201246107,551.9221569374954,32884.58785081783,10782.0,2741.0,40448.61134850664,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
438,241.59,18791.50445986093,530.2949399941141,30745.83710620975,10782.0,2741.0,39222.61279634084,47127.42997783912,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
439,241.59,18110.88738525226,492.7613584789448,28065.1846260277,10782.0,2741.0,37814.34772182347,40937.850550283256,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
440,241.59,17395.161775999335,448.86990062430567,24955.64323464691,10499.82635452188,2741.0,36336.472974409255,33592.2201221867,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
441,241.59,16750.225420885752,400.758332743941,21515.50135981199,9950.743196170164,2741.0,34935.81080928255,26052.60838717492,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
442,241.59,17780.006178020805,410.8861478970989,20426.783534229344,10782.0,2741.0,34195.30748285827,22146.056759161707,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
443,241.59,19528.0,507.6306615340883,25328.724209302185,10782.0,2741.0,34397.62521854924,25080.23314466301,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
444,241.59,19528.0,530.9926229921873,34116.0,10782.0,2741.0,34337.68454163934,41758.27709144779,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
445,241.59,19528.0,557.0,34116.0,10782.0,2741.0,35811.39550957772,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
446,241.59,19528.0,557.0,34116.0,10782.0,2741.0,39709.70148177703,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
447,241.59,19528.0,557.0,34116.0,10782.0,2741.0,40254.3981975338,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
448,241.59,19239.956244331308,557.0,34116.0,10782.0,2741.0,39790.4510615768,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
449,241.59,18708.45964682372,554.5141569374955,33154.15585081783,10782.0,2741.0,38907.70876503832,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
450,241.59,18085.67234440552,538.2020455864788,31369.74765928862,10782.0,2741.0,37733.5335884558,47797.02997783912,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
451,241.59,17401.362371841777,511.2667025390041,29136.987571264748,10782.0,2741.0,36414.87017333222,42084.34123330034,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
452,241.59,16744.365994462612,477.5157896960045,26702.571241556943,10782.0,2741.0,35094.15265847754,35408.86106158707,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
453,241.59,16467.49065716787,442.6081265805389,24318.234299908818,10782.0,2741.0,33982.2804863924,28496.056174315472,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
454,241.59,16121.209929511411,468.2081240668523,23310.927509581965,10782.0,2741.0,33756.290941943866,24464.528884376065,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
455,241.59,17815.1333752784,543.1783548950491,29601.95339043712,10782.0,2741.0,35346.50235454298,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
456,241.59,18667.616168118628,557.0,31622.938554824657,10782.0,2741.0,35751.834523381694,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
457,241.59,19421.837555948645,557.0,34116.0,10782.0,2741.0,38103.02076221393,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
458,241.59,19439.876976969903,557.0,34116.0,10782.0,2741.0,40012.89550379163,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
459,241.59,18987.604788640187,557.0,34116.0,10782.0,2741.0,39987.13544606068,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
460,241.59,18267.16367138084,550.1947551330318,33160.02993615698,10782.0,2741.0,39518.21221780634,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
461,241.59,17554.44144658435,521.8886965499571,31150.87841468151,10782.0,2741.0,38623.03559276058,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
462,241.59,16693.849547796926,481.947993566192,28535.045087173425,10782.0,2741.0,37406.68291556327,45892.687577839126,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
463,241.59,15656.661993693073,431.6251619818077,25502.67997076193,10586.21463644221,2741.0,36037.99764780424,38952.909221652335,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
464,241.59,14669.464679140216,375.4045057863204,22122.16564210648,9966.33534058854,2741.0,34640.677550941255,31378.600068322263,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
465,241.59,14160.358201180386,335.7394069366608,18803.134788706546,9343.44653183641,2741.0,33374.274664998586,23724.44249573581,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
466,241.59,15853.67385164074,436.696561993164,20185.86977888325,10782.0,2741.0,33659.74918234421,18813.13779248268,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
467,241.59,17858.57565418395,557.0,27685.82512026957,10782.0,2741.0,35732.179243837,23761.710254005746,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
468,241.59,19528.0,557.0,34116.0,10782.0,2741.0,40269.97409489855,48607.235043455,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
469,241.59,19528.0,557.0,34116.0,10782.0,2741.0,42852.37844721859,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
470,241.59,19528.0,557.0,34116.0,10782.0,2741.0,46886.82842839269,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
471,241.59,19528.0,557.0,34116.0,10782.0,2741.0,48598.16471359638,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
472,241.59,18905.15624433131,557.0,33810.881136156975,10782.0,2741.0,48564.73378908256,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
473,241.59,18066.15828485282,557.0,32300.20947957405,10782.0,2741.0,47912.02859969362,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
474,241.59,17185.362584419738,551.360804631245,30109.720536626966,10782.0,2741.0,46934.489790776,46168.56277783912,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
475,241.59,16299.66035772252,532.2552544917345,27342.92937435327,10782.0,2741.0,45742.870004646495,39622.564042424725,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
476,241.59,15691.96768979052,513.7684861182047,24488.36876690684,10699.41035452188,2741.0,44538.06241066432,32275.67628168367,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
477,241.59,15475.803659632253,518.7612129533162,22865.46595980852,10782.0,2741.0,43705.12988803464,25943.289787361115,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
478,241.59,15705.950695393036,554.5477258702105,25059.8442836962,10782.0,2741.0,43702.72018353241,26736.30630719517,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
